Parameter,ID,pred.mean,std.error,pred.lower,pred.upper
c,1,1.2487414929923115,0.39131722587177675,0.5503907012638276,1.7546159016267402
c,2,0.8007379650092689,0.13119427028271677,0.5516214284674432,1.0714420734954506
c,3,1.1483322612618097,0.12151416429406153,0.9023669019977806,1.3832604160998452
c,4,0.8507211388252635,0.203800651654713,0.4755725283162303,1.295080896740879
c,5,1.5376427286658474,0.14792301901078456,1.2267689557298374,1.804774655737483
c,6,1.3837054517738818,0.08654360067709604,1.2265285228384701,1.5655917748089547
