"P.MPa","mass.g","leaf.mass.g","offset.mass.g","keep","time","note","eTLP","xTLP","a","b","c","d"
0.8,0.2774,0.2774,0,TRUE,"2025-07-22 08:00:22.6376",NA,NA,NA,NA,NA,NA,NA
0.95,0.2751,0.2751,0,TRUE,"2025-07-22 08:05:41.676309",NA,NA,NA,NA,NA,NA,NA
1.2,0.2725,0.2725,0,TRUE,"2025-07-22 08:16:03.332515",NA,NA,NA,NA,NA,NA,NA
1.4,0.2693,0.2693,0,TRUE,"2025-07-22 08:34:11.158407",NA,NA,NA,NA,NA,NA,NA
1.87,0.2645,0.2645,0,TRUE,"2025-07-22 08:59:33.341647",NA,0.737490153641603,-0.000791363397124276,0.216493066999167,198.913150281387,0.0112136521525162,-50.4046851409422
2.1,0.2604,0.2604,0,TRUE,"2025-07-22 09:23:59.950852",NA,NA,NA,NA,NA,NA,NA
2.4,0.2532,0.2532,0,TRUE,"2025-07-22 10:20:09.816207",NA,NA,NA,NA,NA,NA,NA
2.7,0.2486,0.2486,0,TRUE,"2025-07-22 11:18:32.926556",NA,NA,NA,1.57898228761907,62.8804368283761,-1.34461107668857,3.81676884307729
2.93,0.2382,0.2382,0,TRUE,"2025-07-23 09:24:11.232268",NA,NA,NA,1.46000048697143,66.7091353489583,-1.22489704551726,1.12065825055218
3.39,0.2311,0.2311,0,TRUE,"2025-07-23 11:20:23.973519",NA,2.54349360625875,0.0261704871991936,1.04166712249836,90.3021152067493,-0.799891948805431,-8.8527926808942
4.33,0.2166,0.2166,0,TRUE,"2025-07-23 16:14:40.527359",NA,2.06217373383886,0.0173355325547115,0.856608151991936,113.029183520651,-0.607929399382365,-13.6460521346937
4.84,0.2094,0.2094,0,TRUE,"2025-07-24 09:03:16.180147"," ",1.98944775985521,0.0161613963284017,0.82657028683567,118.344101510182,-0.576445886894728,-14.4474834533873
