date,shrubID,P_mpa,mass_g,start_weight,leaf_mass_g,offset_mass_g,note,start_wp,mass_lost_g,week,state,lag_wp,diff_wp
2025-07-15,5,-2.65,0.3048,0.3193,0.3048,0,NA,-0.93,0.014499999999999957,8,Rehydrated,-2.4,0.25
2025-07-15,5,-3.15,0.297,0.3193,0.297,0,NA,-0.93,0.022299999999999986,8,Rehydrated,-2.65,0.5
2025-07-15,5,-3.32,0.2922,0.3193,0.2922,0,NA,-0.93,0.027099999999999957,8,Rehydrated,-3.15,0.16999999999999993
2025-07-15,5,-3.62,0.2818,0.3193,0.2818,0,NA,-0.93,0.03749999999999998,8,Rehydrated,-3.32,0.30000000000000027
2025-07-15,5,-3.84,0.2741,0.3193,0.2741,0,NA,-0.93,0.04519999999999996,8,Rehydrated,-3.62,0.21999999999999975
2025-07-15,5,-4.03,0.2673,0.3193,0.2673,0,NA,-0.93,0.05199999999999999,8,Rehydrated,-3.84,0.1900000000000004
2025-07-15,5,-4.42,0.2578,0.3193,0.2578,0,NA,-0.93,0.0615,8,Rehydrated,-4.03,0.3899999999999997
2025-07-22,101,-0.8,0.2774,0.2774,0.2774,0,NA,-0.8,0,9,Fresh,NA,NA
2025-07-22,101,-0.95,0.2751,0.2774,0.2751,0,NA,-0.8,0.0022999999999999687,9,Fresh,-0.8,0.1499999999999999
2025-07-22,101,-1.2,0.2725,0.2774,0.2725,0,NA,-0.8,0.00489999999999996,9,Fresh,-0.95,0.25
2025-07-22,101,-1.4,0.2693,0.2774,0.2693,0,NA,-0.8,0.008099999999999996,9,Fresh,-1.2,0.19999999999999996
2025-07-22,101,-1.87,0.2645,0.2774,0.2645,0,NA,-0.8,0.012899999999999967,9,Fresh,-1.4,0.4700000000000002
2025-07-22,101,-2.1,0.2604,0.2774,0.2604,0,NA,-0.8,0.01699999999999996,9,Fresh,-1.87,0.22999999999999998
2025-07-22,101,-2.4,0.2532,0.2774,0.2532,0,NA,-0.8,0.0242,9,Fresh,-2.1,0.2999999999999998
2025-07-22,101,-2.7,0.2486,0.2774,0.2486,0,NA,-0.8,0.028799999999999992,9,Fresh,-2.4,0.30000000000000027
2025-07-22,101,-2.93,0.2382,0.2774,0.2382,0,NA,-0.8,0.039199999999999985,9,Fresh,-2.7,0.22999999999999998
2025-07-22,101,-3.39,0.2311,0.2774,0.2311,0,NA,-0.8,0.04629999999999998,9,Fresh,-2.93,0.45999999999999996
2025-07-22,101,-4.33,0.2166,0.2774,0.2166,0,NA,-0.8,0.06079999999999999,9,Fresh,-3.39,0.94
2025-07-22,101,-4.84,0.2094,0.2774,0.2094,0,NA,-0.8,0.06799999999999998,9,Fresh,-4.33,0.5099999999999998
2025-07-22,51,-1.1,0.3144,0.3144,0.3144,0,NA,-1.1,0,9,Fresh,NA,NA
2025-07-22,51,-1.3,0.3133,0.3144,0.3133,0,NA,-1.1,0.0010999999999999899,9,Fresh,-1.1,0.19999999999999996
2025-07-22,51,-1.55,0.3115,0.3144,0.3115,0,NA,-1.1,0.0029000000000000137,9,Fresh,-1.3,0.25
2025-07-22,51,-1.85,0.308,0.3144,0.308,0,NA,-1.1,0.006400000000000017,9,Fresh,-1.55,0.30000000000000004
2025-07-22,51,-2.1,0.3045,0.3144,0.3045,0,NA,-1.1,0.00990000000000002,9,Fresh,-1.85,0.25
2025-07-22,51,-2.8,0.2967,0.3144,0.2967,0,NA,-1.1,0.017699999999999994,9,Fresh,-2.1,0.6999999999999997
2025-07-22,51,-3,0.2915,0.3144,0.2915,0,NA,-1.1,0.02290000000000003,9,Fresh,-2.8,0.20000000000000018
2025-07-22,51,-3.11,0.2813,0.3144,0.2813,0,NA,-1.1,0.03310000000000002,9,Fresh,-3,0.10999999999999988
2025-07-22,51,-3.45,0.2727,0.3144,0.2727,0,NA,-1.1,0.041700000000000015,9,Fresh,-3.11,0.3400000000000003
2025-07-22,51,-3.84,0.2604,0.3144,0.2604,0,NA,-1.1,0.05399999999999999,9,Fresh,-3.45,0.3899999999999997
2025-07-22,51,-4.14,0.253,0.3144,0.253,0,NA,-1.1,0.06140000000000001,9,Fresh,-3.84,0.2999999999999998
2025-07-22,56,-3.65,0.2498,0.2498,0.2498,0,NA,-3.45,0,9,Fresh,NA,NA
2025-07-22,56,-3.8,0.2417,0.2498,0.2417,0,NA,-3.45,0.008099999999999996,9,Fresh,-3.65,0.1499999999999999
2025-07-22,56,-3.95,0.2394,0.2498,0.2394,0,NA,-3.45,0.010399999999999993,9,Fresh,-3.8,0.15000000000000036
2025-07-22,56,-4.36,0.2318,0.2498,0.2318,0,NA,-3.45,0.017999999999999988,9,Fresh,-3.95,0.41000000000000014
2025-07-22,56,-4.72,0.2271,0.2498,0.2271,0,NA,-3.45,0.022699999999999998,9,Fresh,-4.36,0.35999999999999943
2025-07-22,56,-5.21,0.2194,0.2498,0.2194,0,NA,-3.45,0.030399999999999983,9,Fresh,-4.72,0.4900000000000002
2025-07-22,56,-5.66,0.2143,0.2498,0.2143,0,NA,-3.45,0.035500000000000004,9,Fresh,-5.21,0.4500000000000002
2025-07-22,56,-6.54,0.2073,0.2498,0.2073,0,NA,-3.45,0.04249999999999998,9,Fresh,-5.66,0.8799999999999999
2025-07-22,86,-1.46,0.3663,0.3663,0.3663,0,NA,-1.46,0,9,Fresh,NA,NA
2025-07-22,86,-1.6,0.3647,0.3663,0.3647,0,NA,-1.46,0.0015999999999999903,9,Fresh,-1.46,0.14000000000000012
2025-07-22,86,-1.7,0.3637,0.3663,0.3637,0,NA,-1.46,0.002599999999999991,9,Fresh,-1.6,0.09999999999999987
2025-07-22,86,-1.9,0.3598,0.3663,0.3598,0,NA,-1.46,0.006500000000000006,9,Fresh,-1.7,0.19999999999999996
2025-07-22,86,-2.1,0.3553,0.3663,0.3553,0,NA,-1.46,0.01100000000000001,9,Fresh,-1.9,0.20000000000000018
2025-07-22,86,-2.45,0.3496,0.3663,0.3496,0,NA,-1.46,0.016699999999999993,9,Fresh,-2.1,0.3500000000000001
2025-07-22,86,-2.8,0.345,0.3663,0.345,0,NA,-1.46,0.02130000000000004,9,Fresh,-2.45,0.34999999999999964
2025-07-22,86,-3,0.3393,0.3663,0.3393,0,NA,-1.46,0.027000000000000024,9,Fresh,-2.8,0.20000000000000018
2025-07-22,86,-3.4,0.3256,0.3663,0.3256,0,NA,-1.46,0.040700000000000014,9,Fresh,-3,0.3999999999999999
2025-07-22,86,-3.91,0.3134,0.3663,0.3134,0,NA,-1.46,0.0529,9,Fresh,-3.4,0.5100000000000002
2025-07-22,86,-4.73,0.2975,0.3663,0.2975,0,NA,-1.46,0.06880000000000003,9,Fresh,-3.91,0.8200000000000003
2025-07-22,86,-5.34,0.2867,0.3663,0.2867,0,NA,-1.46,0.0796,9,Fresh,-4.73,0.6099999999999994
2025-07-22,90,-1.6,0.1733,0.1733,0.1733,0,NA,-1.6,0,9,Fresh,NA,NA
2025-07-22,90,-1.85,0.1716,0.1733,0.1716,0,NA,-1.6,0.001700000000000007,9,Fresh,-1.6,0.25
2025-07-22,90,-2.3,0.1683,0.1733,0.1683,0,NA,-1.6,0.0050000000000000044,9,Fresh,-1.85,0.44999999999999973
2025-07-22,90,-2.65,0.1659,0.1733,0.1659,0,NA,-1.6,0.007400000000000018,9,Fresh,-2.3,0.3500000000000001
2025-07-22,90,-3.1,0.1599,0.1733,0.1599,0,NA,-1.6,0.013400000000000023,9,Fresh,-2.65,0.4500000000000002
2025-07-22,90,-3.25,0.1569,0.1733,0.1569,0,NA,-1.6,0.016399999999999998,9,Fresh,-3.1,0.1499999999999999
2025-07-22,90,-3.7,0.1468,0.1733,0.1468,0,NA,-1.6,0.026499999999999996,9,Fresh,-3.25,0.4500000000000002
2025-07-22,90,-4.3,0.141,0.1733,0.141,0,NA,-1.6,0.03230000000000002,9,Fresh,-3.7,0.5999999999999996
2025-07-22,90,-5.7,0.1314,0.1733,0.1314,0,NA,-1.6,0.04190000000000002,9,Fresh,-4.3,1.4000000000000004
2025-07-22,90,-6.25,0.1246,0.1733,0.1246,0,NA,-1.6,0.04870000000000001,9,Fresh,-5.7,0.5499999999999998
2025-07-22,91,-4.35,0.2182,0.227,0.2182,0,NA,-4.1,0.008800000000000002,9,Fresh,NA,NA
2025-07-22,91,-4.55,0.2153,0.227,0.2153,0,NA,-4.1,0.011700000000000016,9,Fresh,-4.35,0.20000000000000018
2025-07-22,91,-4.7,0.2139,0.227,0.2139,0,NA,-4.1,0.0131,9,Fresh,-4.55,0.15000000000000036
2025-07-22,91,-5.62,0.2062,0.227,0.2062,0,NA,-4.1,0.020800000000000013,9,Fresh,-4.7,0.9199999999999999
2025-07-22,91,-5.95,0.2031,0.227,0.2031,0,NA,-4.1,0.023900000000000005,9,Fresh,-5.62,0.33000000000000007
2025-07-22,91,-6.75,0.1957,0.227,0.1957,0,NA,-4.1,0.031299999999999994,9,Fresh,-5.95,0.7999999999999998
2025-07-22,91,-7.56,0.191,0.227,0.191,0,NA,-4.1,0.036000000000000004,9,Fresh,-6.75,0.8099999999999996
