Parameter,ID,pred.mean,std.error,pred.lower,pred.upper
c,1,0.29304237460622906,0.05552341059992588,0.186073049679087,0.40525560412627054
c,2,0.4176571766667127,0.1420345104524408,0.19560481676599162,0.6907884059864391
c,3,0.29916308235212363,0.06337706756107828,0.18360430426996277,0.43433392403054316
c,4,0.2576140229704613,0.05664392080142812,0.13250150115587492,0.3596167274484835
c,5,0.2988402040627691,0.06400682832046595,0.17549272604806776,0.43361423714249053
c,6,0.23758300170477184,0.04638058881088759,0.14351025392790248,0.32231067056949875
