"","date","shrubID","P_mpa","mass_g","start_weight","leaf_mass_g","offset_mass_g","note","start_wp","mass_lost_g","week","state","lag_wp","diff_wp","superID","dry_mass","wc","r2","n","slope","sat_mass_est","keep","rwc","rwc_plotting"
"375",2025-07-15,122,-3.03,0.5316,0.573,0.5316,0,NA,-1.38,0.0414,8,"Fresh",-2.91,0.12,37,0.2758,0.927483683828861,0.962137898151375,3,0.0135072161987508,0.581109696991456,FALSE,0.837837784127631,0.162162215872369
"376",2025-07-15,122,-3.14,0.5229,0.573,0.5229,0,NA,-1.38,0.0500999999999999,8,"Fresh",-3.03,0.11,37,0.2758,0.895939086294416,0.962137898151375,3,0.0135072161987508,0.581109696991456,FALSE,0.809342128451672,0.190657871548328
"377",2025-07-15,122,-3.51,0.5114,0.573,0.5114,0,NA,-1.38,0.0616,8,"Fresh",-3.14,0.37,37,0.2758,0.854242204496012,0.962137898151375,3,0.0135072161987508,0.581109696991456,FALSE,0.771675457155864,0.228324542844136
"378",2025-07-15,122,-3.77,0.4964,0.573,0.4964,0,NA,-1.38,0.0765999999999999,8,"Fresh",-3.51,0.26,37,0.2758,0.799854967367658,0.962137898151375,3,0.0135072161987508,0.581109696991456,FALSE,0.722545016335244,0.277454983664756
"379",2025-07-15,122,-4.02,0.4855,0.573,0.4855,0,NA,-1.38,0.0875,8,"Fresh",-3.77,0.25,37,0.2758,0.760333575054387,0.962137898151375,3,0.0135072161987508,0.581109696991456,FALSE,0.686843562672261,0.313156437327739
"380",2025-07-15,16,-1.27,0.2796,0.2796,0.2796,0,NA,-1.27,0,8,"Rehydrated",NA,NA,38,0.1252,1.2332268370607,0.975679962705917,5,0.0141367993781847,0.299182589170049,TRUE,0.887445121586796,0.112554878413204
"381",2025-07-15,16,-1.64,0.277,0.2796,0.277,0,NA,-1.27,0.00259999999999999,8,"Rehydrated",-1.27,0.37,38,0.1252,1.21246006389776,0.975679962705917,5,0.0141367993781847,0.299182589170049,TRUE,0.872501097518624,0.127498902481376
"382",2025-07-15,16,-1.85,0.2742,0.2796,0.2742,0,NA,-1.27,0.00540000000000001,8,"Rehydrated",-1.64,0.21,38,0.1252,1.19009584664537,0.975679962705917,5,0.0141367993781847,0.299182589170049,TRUE,0.856407533137517,0.143592466862483
"383",2025-07-15,16,-2.38,0.2662,0.2796,0.2662,0,NA,-1.27,0.0134,8,"Rehydrated",-1.85,0.53,38,0.1252,1.12619808306709,0.975679962705917,5,0.0141367993781847,0.299182589170049,TRUE,0.810425920620066,0.189574079379934
"384",2025-07-15,16,-2.75,0.2591,0.2796,0.2591,0,NA,-1.27,0.0205,8,"Rehydrated",-2.38,0.37,38,0.1252,1.06948881789137,0.975679962705917,5,0.0141367993781847,0.299182589170049,TRUE,0.769617239510829,0.230382760489171
"385",2025-07-15,16,-2.89,0.2509,0.2796,0.2509,0,NA,-1.27,0.0287,8,"Rehydrated",-2.75,0.14,38,0.1252,1.00399361022364,0.975679962705917,5,0.0141367993781847,0.299182589170049,FALSE,0.722486086680442,0.277513913319558
"386",2025-07-15,16,-3.17,0.2404,0.2796,0.2404,0,NA,-1.27,0.0392,8,"Rehydrated",-2.89,0.28,38,0.1252,0.920127795527157,0.975679962705917,5,0.0141367993781847,0.299182589170049,FALSE,0.662135220251288,0.337864779748712
"387",2025-07-15,16,-3.33,0.2352,0.2796,0.2352,0,NA,-1.27,0.0444,8,"Rehydrated",-3.17,0.16,38,0.1252,0.878594249201278,0.975679962705917,5,0.0141367993781847,0.299182589170049,FALSE,0.632247172114945,0.367752827885055
"388",2025-07-15,16,-3.54,0.2279,0.2796,0.2279,0,NA,-1.27,0.0517,8,"Rehydrated",-3.33,0.21,38,0.1252,0.820287539936102,0.975679962705917,5,0.0141367993781847,0.299182589170049,FALSE,0.590288950692772,0.409711049307228
"389",2025-07-15,39,-2.83,0.3659,0.377,0.3659,0,NA,-2.7,0.0111,8,"Fresh",NA,NA,39,0.1961,0.865884752677206,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.763377255370223,0.236622744629777
"390",2025-07-15,39,-3.06,0.3578,0.377,0.3578,0,NA,-2.7,0.0192,8,"Fresh",-2.83,0.23,39,0.1961,0.82457929627741,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.726961732587544,0.273038267412456
"391",2025-07-15,39,-3.43,0.3534,0.377,0.3534,0,NA,-2.7,0.0236,8,"Fresh",-3.06,0.37,39,0.1961,0.802141764405915,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.707180460952509,0.292819539047491
"392",2025-07-15,39,-3.67,0.3496,0.377,0.3496,0,NA,-2.7,0.0274,8,"Fresh",-3.43,0.24,39,0.1961,0.782763895971443,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.690096635449524,0.309903364550476
"393",2025-07-15,39,-4,0.3454,0.377,0.3454,0,NA,-2.7,0.0316,8,"Fresh",-3.67,0.33,39,0.1961,0.76134625191229,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.671214512525172,0.328785487474828
"394",2025-07-15,39,-4.38,0.336,0.377,0.336,0,NA,-2.7,0.041,8,"Fresh",-4,0.38,39,0.1961,0.71341152473228,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.628954523123052,0.371045476876948
"395",2025-07-15,39,-4.64,0.33,0.377,0.33,0,NA,-2.7,0.047,8,"Fresh",-4.38,0.26,39,0.1961,0.68281489036206,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.601980061802549,0.398019938197451
"396",2025-07-15,39,-4.91,0.3243,0.377,0.3243,0,NA,-2.7,0.0527,8,"Fresh",-4.64,0.27,39,0.1961,0.653748087710352,0.987354802921635,8,0.0189476367715291,0.41853261612196,TRUE,0.576354323548071,0.423645676451929
"397",2025-07-15,39,-5.08,0.312,0.377,0.312,0,NA,-2.7,0.065,8,"Fresh",-4.91,0.17,39,0.1961,0.591024987251402,0.987354802921635,8,0.0189476367715291,0.41853261612196,FALSE,0.521056677841041,0.478943322158959
"398",2025-07-15,39,-5.5,0.3037,0.377,0.3037,0,NA,-2.7,0.0733,8,"Fresh",-5.08,0.42,39,0.1961,0.548699643039266,0.987354802921635,8,0.0189476367715291,0.41853261612196,FALSE,0.483742006347679,0.516257993652321
"399",2025-07-15,46,-1.14,0.2631,0.2631,0.2631,0,NA,-1.14,0,8,"Rehydrated",NA,NA,40,0.1217,1.16187345932621,0.985528498092023,5,0.0100447099947161,0.275278063650774,TRUE,0.920704406858089,0.0792955931419108
"400",2025-07-15,46,-1.47,0.2611,0.2631,0.2611,0,NA,-1.14,0.002,8,"Rehydrated",-1.14,0.33,40,0.1217,1.14543960558751,0.985528498092023,5,0.0100447099947161,0.275278063650774,TRUE,0.90768171369178,0.0923182863082205
"401",2025-07-15,46,-1.66,0.2589,0.2631,0.2589,0,NA,-1.14,0.00419999999999998,8,"Rehydrated",-1.47,0.19,40,0.1217,1.12736236647494,0.985528498092023,5,0.0100447099947161,0.275278063650774,TRUE,0.893356751208839,0.106643248791161
"402",2025-07-15,46,-2.05,0.2551,0.2631,0.2551,0,NA,-1.14,0.008,8,"Rehydrated",-1.66,0.39,40,0.1217,1.09613804437141,0.985528498092023,5,0.0100447099947161,0.275278063650774,TRUE,0.868613634192851,0.131386365807149
"403",2025-07-15,46,-2.41,0.2505,0.2631,0.2505,0,NA,-1.14,0.0126,8,"Rehydrated",-2.05,0.36,40,0.1217,1.05834018077239,0.985528498092023,5,0.0100447099947161,0.275278063650774,TRUE,0.838661439910339,0.161338560089661
"404",2025-07-15,46,-2.62,0.2455,0.2631,0.2455,0,NA,-1.14,0.0176,8,"Rehydrated",-2.41,0.21,40,0.1217,1.01725554642564,0.985528498092023,5,0.0100447099947161,0.275278063650774,FALSE,0.806104706994565,0.193895293005435
"405",2025-07-15,46,-2.71,0.2419,0.2631,0.2419,0,NA,-1.14,0.0212,8,"Rehydrated",-2.62,0.0899999999999999,40,0.1217,0.987674609695974,0.985528498092023,5,0.0100447099947161,0.275278063650774,FALSE,0.782663859295207,0.217336140704793
"406",2025-07-15,46,-2.85,0.2385,0.2631,0.2385,0,NA,-1.14,0.0246,8,"Rehydrated",-2.71,0.14,40,0.1217,0.959737058340181,0.985528498092023,5,0.0100447099947161,0.275278063650774,FALSE,0.760525280912481,0.239474719087519
"407",2025-07-15,46,-3.23,0.2257,0.2631,0.2257,0,NA,-1.14,0.0374,8,"Rehydrated",-2.85,0.38,40,0.1217,0.85456039441249,0.985528498092023,5,0.0100447099947161,0.275278063650774,FALSE,0.6771800446481,0.3228199553519
"408",2025-07-15,46,-3.39,0.2205,0.2631,0.2205,0,NA,-1.14,0.0426,8,"Rehydrated",-3.23,0.16,40,0.1217,0.811832374691865,0.985528498092023,5,0.0100447099947161,0.275278063650774,FALSE,0.643321042415695,0.356678957584305
"409",2025-07-15,46,-3.56,0.2154,0.2631,0.2154,0,NA,-1.14,0.0477,8,"Rehydrated",-3.39,0.17,40,0.1217,0.769926047658176,0.985528498092023,5,0.0100447099947161,0.275278063650774,FALSE,0.610113174841605,0.389886825158395
"410",2025-07-15,5,-0.93,0.3193,0.3193,0.3193,0,NA,-0.93,0,8,"Rehydrated",NA,NA,41,0.1598,0.998122653316646,0.977259927795571,3,0.00500601202404807,0.32355879759519,TRUE,0.973993472975308,0.0260065270246916
"411",2025-07-15,5,-1.28,0.3166,0.3193,0.3166,0,NA,-0.93,0.00269999999999998,8,"Rehydrated",-0.93,0.35,41,0.1598,0.981226533166458,0.977259927795571,3,0.00500601202404807,0.32355879759519,TRUE,0.957505809169457,0.0424941908305431
"412",2025-07-15,5,-2.18,0.3128,0.3193,0.3128,0,NA,-0.93,0.00649999999999995,8,"Rehydrated",-1.28,0.9,41,0.1598,0.957446808510638,0.977259927795571,3,0.00500601202404807,0.32355879759519,TRUE,0.934300948998258,0.0656990510017416
"413",2025-07-15,5,-2.4,0.3098,0.3193,0.3098,0,NA,-0.93,0.00949999999999995,8,"Rehydrated",-2.18,0.22,41,0.1598,0.938673341677096,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.915981322547312,0.0840186774526878
"414",2025-07-15,5,-2.65,0.3048,0.3193,0.3048,0,NA,-0.93,0.0145,8,"Rehydrated",-2.4,0.25,41,0.1598,0.90738423028786,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.885448611795735,0.114551388204265
"415",2025-07-15,5,-3.15,0.297,0.3193,0.297,0,NA,-0.93,0.0223,8,"Rehydrated",-2.65,0.5,41,0.1598,0.858573216520651,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.837817583023275,0.162182416976725
"416",2025-07-15,5,-3.32,0.2922,0.3193,0.2922,0,NA,-0.93,0.0271,8,"Rehydrated",-3.15,0.17,41,0.1598,0.828535669586984,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.808506180701761,0.191493819298239
"417",2025-07-15,5,-3.62,0.2818,0.3193,0.2818,0,NA,-0.93,0.0375,8,"Rehydrated",-3.32,0.3,41,0.1598,0.763454317897372,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.74499814233848,0.25500185766152
"418",2025-07-15,5,-3.84,0.2741,0.3193,0.2741,0,NA,-0.93,0.0452,8,"Rehydrated",-3.62,0.22,41,0.1598,0.715269086357948,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.697977767781052,0.302022232218948
"419",2025-07-15,5,-4.03,0.2673,0.3193,0.2673,0,NA,-0.93,0.052,8,"Rehydrated",-3.84,0.19,41,0.1598,0.672715894868586,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.656453281158907,0.343546718841093
"420",2025-07-15,5,-4.42,0.2578,0.3193,0.2578,0,NA,-0.93,0.0615,8,"Rehydrated",-4.03,0.39,41,0.1598,0.613266583229036,0.977259927795571,3,0.00500601202404807,0.32355879759519,FALSE,0.59844113073091,0.40155886926909
"421",2025-07-22,101,-0.8,0.2774,0.2774,0.2774,0,NA,-0.8,0,9,"Fresh",NA,NA,42,0.127,1.18425196850394,0.994841148960386,6,0.0126116332232665,0.287354798069596,TRUE,0.937920173331665,0.0620798266683348
"422",2025-07-22,101,-0.95,0.2751,0.2774,0.2751,0,NA,-0.8,0.00229999999999996,9,"Fresh",-0.8,0.15,42,0.127,1.16614173228346,0.994841148960386,6,0.0126116332232665,0.287354798069596,TRUE,0.92357697919162,0.07642302080838
"423",2025-07-22,101,-1.2,0.2725,0.2774,0.2725,0,NA,-0.8,0.00489999999999996,9,"Fresh",-0.95,0.25,42,0.127,1.14566929133858,0.994841148960386,6,0.0126116332232665,0.287354798069596,TRUE,0.907362933642003,0.0926370663579965
"424",2025-07-22,101,-1.4,0.2693,0.2774,0.2693,0,NA,-0.8,0.00809999999999999,9,"Fresh",-1.2,0.2,42,0.127,1.12047244094488,0.994841148960386,6,0.0126116332232665,0.287354798069596,TRUE,0.887407185273244,0.112592814726756
"425",2025-07-22,101,-1.87,0.2645,0.2774,0.2645,0,NA,-0.8,0.0129,9,"Fresh",-1.4,0.47,42,0.127,1.08267716535433,0.994841148960386,6,0.0126116332232665,0.287354798069596,TRUE,0.857473562720106,0.142526437279894
"426",2025-07-22,101,-2.1,0.2604,0.2774,0.2604,0,NA,-0.8,0.017,9,"Fresh",-1.87,0.23,42,0.127,1.0503937007874,0.994841148960386,6,0.0126116332232665,0.287354798069596,TRUE,0.831905260122634,0.168094739877366
"427",2025-07-22,101,-2.4,0.2532,0.2774,0.2532,0,NA,-0.8,0.0242,9,"Fresh",-2.1,0.3,42,0.127,0.993700787401575,0.994841148960386,6,0.0126116332232665,0.287354798069596,FALSE,0.787004826292926,0.212995173707074
"428",2025-07-22,101,-2.7,0.2486,0.2774,0.2486,0,NA,-0.8,0.0288,9,"Fresh",-2.4,0.3,42,0.127,0.95748031496063,0.994841148960386,6,0.0126116332232665,0.287354798069596,FALSE,0.758318438012836,0.241681561987164
"429",2025-07-22,101,-2.93,0.2382,0.2774,0.2382,0,NA,-0.8,0.0392,9,"Fresh",-2.7,0.23,42,0.127,0.875590551181102,0.994841148960386,6,0.0126116332232665,0.287354798069596,FALSE,0.693462255814369,0.306537744185631
"430",2025-07-22,101,-3.39,0.2311,0.2774,0.2311,0,NA,-0.8,0.0463,9,"Fresh",-2.93,0.46,42,0.127,0.819685039370079,0.994841148960386,6,0.0126116332232665,0.287354798069596,FALSE,0.649185439121186,0.350814560878814
"431",2025-07-22,101,-4.33,0.2166,0.2774,0.2166,0,NA,-0.8,0.0608,9,"Fresh",-3.39,0.94,42,0.127,0.705511811023622,0.994841148960386,6,0.0126116332232665,0.287354798069596,FALSE,0.558760954325247,0.441239045674753
"432",2025-07-22,101,-4.84,0.2094,0.2774,0.2094,0,NA,-0.8,0.068,9,"Fresh",-4.33,0.51,42,0.127,0.648818897637795,0.994841148960386,6,0.0126116332232665,0.287354798069596,FALSE,0.51386052049554,0.48613947950446
"433",2025-07-22,51,-1.1,0.3144,0.3144,0.3144,0,NA,-1.1,0,9,"Fresh",NA,NA,43,0.1479,1.12576064908722,0.994473905616604,3,0.00647540983606576,0.32159262295082,TRUE,0.958589934168611,0.0414100658313886
"434",2025-07-22,51,-1.3,0.3133,0.3144,0.3133,0,NA,-1.1,0.00109999999999998,9,"Fresh",-1.1,0.2,43,0.1479,1.1183231913455,0.994473905616604,3,0.00647540983606576,0.32159262295082,TRUE,0.952256907576506,0.0477430924234935
"435",2025-07-22,51,-1.55,0.3115,0.3144,0.3115,0,NA,-1.1,0.00290000000000001,9,"Fresh",-1.3,0.25,43,0.1479,1.10615280594997,0.994473905616604,3,0.00647540983606576,0.32159262295082,TRUE,0.941893773153062,0.0581062268469381
"436",2025-07-22,51,-1.85,0.308,0.3144,0.308,0,NA,-1.1,0.00640000000000001,9,"Fresh",-1.55,0.3,43,0.1479,1.08248816768087,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.921743233996364,0.0782567660036356
"437",2025-07-22,51,-2.1,0.3045,0.3144,0.3045,0,NA,-1.1,0.00990000000000002,9,"Fresh",-1.85,0.25,43,0.1479,1.05882352941176,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.901592694839667,0.0984073051603331
"438",2025-07-22,51,-2.8,0.2967,0.3144,0.2967,0,NA,-1.1,0.0177,9,"Fresh",-2.1,0.7,43,0.1479,1.00608519269777,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.856685779004741,0.143314220995259
"439",2025-07-22,51,-3,0.2915,0.3144,0.2915,0,NA,-1.1,0.0229,9,"Fresh",-2.8,0.2,43,0.1479,0.970926301555105,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.82674783511479,0.17325216488521
"440",2025-07-22,51,-3.11,0.2813,0.3144,0.2813,0,NA,-1.1,0.0331,9,"Fresh",-3,0.11,43,0.1479,0.901960784313725,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.768023406715272,0.231976593284728
"441",2025-07-22,51,-3.45,0.2727,0.3144,0.2727,0,NA,-1.1,0.0417,9,"Fresh",-3.11,0.34,43,0.1479,0.843813387423935,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.718510653358815,0.281489346641185
"442",2025-07-22,51,-3.84,0.2604,0.3144,0.2604,0,NA,-1.1,0.054,9,"Fresh",-3.45,0.39,43,0.1479,0.760649087221095,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.647695901465278,0.352304098534722
"443",2025-07-22,51,-4.14,0.253,0.3144,0.253,0,NA,-1.1,0.0614,9,"Fresh",-3.84,0.3,43,0.1479,0.710615280594997,0.994473905616604,3,0.00647540983606576,0.32159262295082,FALSE,0.605091904391117,0.394908095608883
"444",2025-07-22,56,-3.65,0.2498,0.2498,0.2498,0,NA,-3.45,0,9,"Fresh",NA,NA,44,0.1334,0.87256371814093,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.6753717721846,0.3246282278154
"445",2025-07-22,56,-3.8,0.2417,0.2498,0.2417,0,NA,-3.45,0.00809999999999999,9,"Fresh",-3.65,0.15,44,0.1334,0.81184407796102,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.62837425195526,0.37162574804474
"446",2025-07-22,56,-3.95,0.2394,0.2498,0.2394,0,NA,-3.45,0.0104,9,"Fresh",-3.8,0.15,44,0.1334,0.794602698650675,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.615029277075323,0.384970722924677
"447",2025-07-22,56,-4.36,0.2318,0.2498,0.2318,0,NA,-3.45,0.018,9,"Fresh",-3.95,0.41,44,0.1334,0.737631184407796,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.570932838341621,0.429067161658379
"448",2025-07-22,56,-4.72,0.2271,0.2498,0.2271,0,NA,-3.45,0.0227,9,"Fresh",-4.36,0.359999999999999,44,0.1334,0.7023988005997,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.543662672282621,0.456337327717379
"449",2025-07-22,56,-5.21,0.2194,0.2498,0.2194,0,NA,-3.45,0.0304,9,"Fresh",-4.72,0.49,44,0.1334,0.644677661169415,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.498986017249791,0.501013982750209
"450",2025-07-22,56,-5.66,0.2143,0.2498,0.2143,0,NA,-3.45,0.0355,9,"Fresh",-5.21,0.45,44,0.1334,0.606446776611694,0.968824442694489,7,0.0164831461610237,0.305749518878299,TRUE,0.46939498599428,0.53060501400572
"451",2025-07-22,56,-6.54,0.2073,0.2498,0.2073,0,NA,-3.45,0.0425,9,"Fresh",-5.66,0.88,44,0.1334,0.553973013493254,0.968824442694489,7,0.0164831461610237,0.305749518878299,FALSE,0.428779845055343,0.571220154944657
"452",2025-07-22,86,-1.46,0.3663,0.3663,0.3663,0,NA,-1.46,0,9,"Fresh",NA,NA,45,0.181,1.02375690607735,0.998666524429271,3,0.0108715596330279,0.382149541284404,TRUE,0.921205183053364,0.0787948169466356
"453",2025-07-22,86,-1.6,0.3647,0.3663,0.3647,0,NA,-1.46,0.00159999999999999,9,"Fresh",-1.46,0.14,45,0.181,1.01491712707182,0.998666524429271,3,0.0108715596330279,0.382149541284404,TRUE,0.913250901926082,0.0867490980739176
"454",2025-07-22,86,-1.7,0.3637,0.3663,0.3637,0,NA,-1.46,0.00259999999999999,9,"Fresh",-1.6,0.0999999999999999,45,0.181,1.00939226519337,0.998666524429271,3,0.0108715596330279,0.382149541284404,TRUE,0.908279476221531,0.0917205237784691
"455",2025-07-22,86,-1.9,0.3598,0.3663,0.3598,0,NA,-1.46,0.0065,9,"Fresh",-1.7,0.2,45,0.181,0.987845303867403,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.888890915973781,0.111109084026219
"456",2025-07-22,86,-2.1,0.3553,0.3663,0.3553,0,NA,-1.46,0.011,9,"Fresh",-1.9,0.2,45,0.181,0.962983425414365,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.8665195003033,0.1334804996967
"457",2025-07-22,86,-2.45,0.3496,0.3663,0.3496,0,NA,-1.46,0.0167,9,"Fresh",-2.1,0.35,45,0.181,0.931491712707182,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.838182373787357,0.161817626212643
"458",2025-07-22,86,-2.8,0.345,0.3663,0.345,0,NA,-1.46,0.0213,9,"Fresh",-2.45,0.35,45,0.181,0.906077348066298,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.815313815546421,0.184686184453579
"459",2025-07-22,86,-3,0.3393,0.3663,0.3393,0,NA,-1.46,0.027,9,"Fresh",-2.8,0.2,45,0.181,0.874585635359116,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.786976689030478,0.213023310969522
"460",2025-07-22,86,-3.4,0.3256,0.3663,0.3256,0,NA,-1.46,0.0407,9,"Fresh",-3,0.4,45,0.181,0.798895027624309,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.718868156878125,0.281131843121875
"461",2025-07-22,86,-3.91,0.3134,0.3663,0.3134,0,NA,-1.46,0.0529,9,"Fresh",-3.4,0.51,45,0.181,0.731491712707182,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.658216763282598,0.341783236717402
"462",2025-07-22,86,-4.73,0.2975,0.3663,0.2975,0,NA,-1.46,0.0688,9,"Fresh",-3.91,0.82,45,0.181,0.643646408839779,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.579171094580232,0.420828905419768
"463",2025-07-22,86,-5.34,0.2867,0.3663,0.2867,0,NA,-1.46,0.0796,9,"Fresh",-4.73,0.609999999999999,45,0.181,0.583977900552486,0.998666524429271,3,0.0108715596330279,0.382149541284404,FALSE,0.525479696971077,0.474520303028923
"464",2025-07-22,90,-1.6,0.1733,0.1733,0.1733,0,NA,-1.6,0,9,"Fresh",NA,NA,46,0.0813,1.13161131611316,0.999787424939862,4,0.00709160305343515,0.184667366412214,TRUE,0.890029447331739,0.109970552668261
"465",2025-07-22,90,-1.85,0.1716,0.1733,0.1716,0,NA,-1.6,0.0017,9,"Fresh",-1.6,0.25,46,0.0813,1.11070110701107,0.999787424939862,4,0.00709160305343515,0.184667366412214,TRUE,0.873583251022348,0.126416748977652
"466",2025-07-22,90,-2.3,0.1683,0.1733,0.1683,0,NA,-1.6,0.005,9,"Fresh",-1.85,0.45,46,0.0813,1.07011070110701,0.999787424939862,4,0.00709160305343515,0.184667366412214,TRUE,0.841658281715883,0.158341718284117
"467",2025-07-22,90,-2.65,0.1659,0.1733,0.1659,0,NA,-1.6,0.00740000000000001,9,"Fresh",-2.3,0.35,46,0.0813,1.04059040590406,0.999787424939862,4,0.00709160305343515,0.184667366412214,TRUE,0.818440122220273,0.181559877779727
"468",2025-07-22,90,-3.1,0.1599,0.1733,0.1599,0,NA,-1.6,0.0134,9,"Fresh",-2.65,0.45,46,0.0813,0.966789667896679,0.999787424939862,4,0.00709160305343515,0.184667366412214,FALSE,0.760394723481246,0.239605276518754
"469",2025-07-22,90,-3.25,0.1569,0.1733,0.1569,0,NA,-1.6,0.0164,9,"Fresh",-3.1,0.15,46,0.0813,0.929889298892989,0.999787424939862,4,0.00709160305343515,0.184667366412214,FALSE,0.731372024111733,0.268627975888267
"470",2025-07-22,90,-3.7,0.1468,0.1733,0.1468,0,NA,-1.6,0.0265,9,"Fresh",-3.25,0.45,46,0.0813,0.805658056580566,0.999787424939862,4,0.00709160305343515,0.184667366412214,FALSE,0.633662269567705,0.366337730432295
"471",2025-07-22,90,-4.3,0.141,0.1733,0.141,0,NA,-1.6,0.0323,9,"Fresh",-3.7,0.6,46,0.0813,0.734317343173432,0.999787424939862,4,0.00709160305343515,0.184667366412214,FALSE,0.577551717453313,0.422448282546687
"472",2025-07-22,90,-5.7,0.1314,0.1733,0.1314,0,NA,-1.6,0.0419,9,"Fresh",-4.3,1.4,46,0.0813,0.616236162361623,0.999787424939862,4,0.00709160305343515,0.184667366412214,FALSE,0.484679079470871,0.515320920529129
"473",2025-07-22,90,-6.25,0.1246,0.1733,0.1246,0,NA,-1.6,0.0487,9,"Fresh",-5.7,0.55,46,0.0813,0.53259532595326,0.999787424939862,4,0.00709160305343515,0.184667366412214,FALSE,0.418894294233308,0.581105705766692
"474",2025-07-22,91,-4.35,0.2182,0.227,0.2182,0,NA,-4.1,0.0088,9,"Fresh",NA,NA,47,0.1314,0.660578386605784,0.997617361688977,6,0.00907617977528092,0.257018609737828,TRUE,0.690980422257147,0.309019577742853
"475",2025-07-22,91,-4.55,0.2153,0.227,0.2153,0,NA,-4.1,0.0117,9,"Fresh",-4.35,0.2,47,0.1314,0.638508371385084,0.997617361688977,6,0.00907617977528092,0.257018609737828,TRUE,0.667894670822288,0.332105329177712
"476",2025-07-22,91,-4.7,0.2139,0.227,0.2139,0,NA,-4.1,0.0131,9,"Fresh",-4.55,0.15,47,0.1314,0.627853881278539,0.997617361688977,6,0.00907617977528092,0.257018609737828,TRUE,0.656749825302012,0.343250174697988
"477",2025-07-22,91,-5.62,0.2062,0.227,0.2062,0,NA,-4.1,0.0208,9,"Fresh",-4.7,0.92,47,0.1314,0.569254185692542,0.997617361688977,6,0.00907617977528092,0.257018609737828,TRUE,0.59545317494049,0.40454682505951
"478",2025-07-22,91,-5.95,0.2031,0.227,0.2031,0,NA,-4.1,0.0239,9,"Fresh",-5.62,0.33,47,0.1314,0.545662100456621,0.997617361688977,6,0.00907617977528092,0.257018609737828,TRUE,0.570775302717021,0.429224697282979
"479",2025-07-22,91,-6.75,0.1957,0.227,0.1957,0,NA,-4.1,0.0313,9,"Fresh",-5.95,0.8,47,0.1314,0.489345509893455,0.997617361688977,6,0.00907617977528092,0.257018609737828,TRUE,0.511866833538416,0.488133166461584
"480",2025-07-22,91,-7.56,0.191,0.227,0.191,0,NA,-4.1,0.036,9,"Fresh",-6.75,0.81,47,0.1314,0.453576864535769,0.997617361688977,6,0.00907617977528092,0.257018609737828,FALSE,0.474451995006059,0.525548004993941
